,Atributo,label da classe predita pelo modelo em INFERÊNCIA,índice da classe predita pelo modelo em modo de INFERÊNCIA,predição do modelo em TREINAMENTO para a classe predita pelo modelo em INFERÊNCIA,label da classe predita pelo modelo em TREINAMENTO,model
531,male,1,1,0.9999901,0,mac_hybrid_200_2048_1e-05
532,age,adult,0,0.997633695602417,adult,mac_hybrid_200_2048_1e-05
533,hair_type,straight,2,0.999665379524231,straight,mac_hybrid_200_2048_1e-05
534,hair_color,black,0,0.9999222755432129,black,mac_hybrid_200_2048_1e-05
535,eye_color,black,1,0.9699057340621948,black,mac_hybrid_200_2048_1e-05
536,monk_scale,scale 9,9,0.4427962005138397,scale 8,mac_hybrid_200_2048_1e-05
537,fitz_type,type vi,5,0.8974706530570984,type vi,mac_hybrid_200_2048_1e-05
538,male,1,1,0.9999992,0,mac_hybrid_200_2048_1e-05
539,age,adult,0,0.963469386100769,adult,mac_hybrid_200_2048_1e-05
540,hair_type,straight,2,0.9998425245285034,straight,mac_hybrid_200_2048_1e-05
541,hair_color,black,0,0.9989404082298279,black,mac_hybrid_200_2048_1e-05
542,eye_color,black,1,0.9997386336326599,black,mac_hybrid_200_2048_1e-05
543,monk_scale,scale 9,9,0.0951705351471901,scale 8,mac_hybrid_200_2048_1e-05
544,fitz_type,type vi,5,0.9016791582107544,type vi,mac_hybrid_200_2048_1e-05
545,male,1,1,0.99999917,0,mac_hybrid_200_2048_1e-05
546,age,adult,0,0.7838529944419861,adult,mac_hybrid_200_2048_1e-05
547,hair_type,straight,2,0.9914490580558777,straight,mac_hybrid_200_2048_1e-05
548,hair_color,black,0,0.9945117235183716,black,mac_hybrid_200_2048_1e-05
549,eye_color,black,1,0.9998301267623901,black,mac_hybrid_200_2048_1e-05
550,monk_scale,scale 9,9,0.5118312835693359,scale 9,mac_hybrid_200_2048_1e-05
551,fitz_type,type vi,5,0.9943523406982422,type vi,mac_hybrid_200_2048_1e-05
552,male,1,1,0.9999698,0,mac_hybrid_200_2048_1e-05
553,age,adult,0,0.5104035139083862,adult,mac_hybrid_200_2048_1e-05
554,hair_type,straight,2,0.983442485332489,straight,mac_hybrid_200_2048_1e-05
555,hair_color,black,0,0.9999701976776123,black,mac_hybrid_200_2048_1e-05
556,eye_color,black,1,0.9973076581954956,black,mac_hybrid_200_2048_1e-05
557,monk_scale,scale 9,9,0.8508926033973694,scale 9,mac_hybrid_200_2048_1e-05
558,fitz_type,type vi,5,0.9936602711677551,type vi,mac_hybrid_200_2048_1e-05
559,male,1,1,0.9992989,0,mac_hybrid_200_2048_1e-05
560,age,adult,0,0.9017668962478638,adult,mac_hybrid_200_2048_1e-05
561,hair_type,straight,2,0.9908648133277893,straight,mac_hybrid_200_2048_1e-05
562,hair_color,black,0,0.9998769760131836,black,mac_hybrid_200_2048_1e-05
563,eye_color,black,1,0.996766209602356,black,mac_hybrid_200_2048_1e-05
564,monk_scale,scale 9,9,0.44928479194641113,scale 8,mac_hybrid_200_2048_1e-05
565,fitz_type,type vi,5,0.936987578868866,type vi,mac_hybrid_200_2048_1e-05
566,male,1,1,0.9985141,0,mac_hybrid_200_2048_1e-05
